Hour,Date,App_Opens,Trips,Distance to Closest Bike,Battery % - Start,Battery % - End,Starting Geo,Ending Geo,,,,,
21,25-Jul,1,1,0.44,34,22,Geo 3,Geo 2,,,,,
21,25-Jul,1,1,0.09,58,51,Geo 2,Geo 2,,,,,
21,25-Jul,1,1,0.34,66,65,Geo 2,Geo 3,,,,,
21,25-Jul,1,1,0.1,83,76,Geo 2,Geo 2,,,,,
21,25-Jul,1,1,0.18,58,41,Geo 2,Geo 1,,,,,
21,25-Jul,1,1,0.24,92,91,Geo 3,Geo 1,,,,,
21,25-Jul,1,1,0.09,40,34,Geo 4,Geo 1,,,,,
21,25-Jul,1,1,0.37,88,88,Geo 2,Geo 4,,,,,
21,25-Jul,1,1,0.3,50,41,Geo 2,Geo 1,,,,,
21,25-Jul,1,1,0.23,66,55,Geo 1,Geo 2,,,,,
21,25-Jul,1,1,0.37,66,51,Geo 2,Geo 2,,,,,
21,25-Jul,1,1,0.34,54,42,Geo 2,Geo 3,,,,,
21,25-Jul,1,1,0.13,51,37,Geo 2,Geo 2,,,,,
21,25-Jul,1,1,0.3,57,51,Geo 2,Geo 1,,,,,
21,25-Jul,1,1,0.34,39,19,Geo 1,Geo 2,,,,,
21,25-Jul,1,1,0.3,57,41,Geo 1,Geo 2,,,,,
21,25-Jul,1,1,0.16,93,89,Geo 4,Geo 2,,,,,
21,25-Jul,1,1,0.45,52,31,Geo 2,Geo 3,,,,,
22,25-Jul,1,1,0.4,30,19,Geo 3,Geo 2,,,,,
22,25-Jul,1,1,0.29,73,45,Geo 4,Geo 2,,,,,
22,25-Jul,1,1,0.21,66,41,Geo 2,Geo 1,,,,,
22,25-Jul,1,1,0.08,57,56,Geo 3,Geo 5,,,,,
22,25-Jul,1,1,0.11,51,31,Geo 2,Geo 2,,,,,
22,25-Jul,1,1,0.1,95,85,Geo 1,Geo 5,,,,,
22,25-Jul,1,1,0.35,35,19,Geo 1,Geo 2,,,,,
22,25-Jul,1,1,0.38,63,61,Geo 2,Geo 3,,,,,
22,25-Jul,1,1,0.18,49,41,Geo 1,Geo 1,,,,,
22,25-Jul,1,1,0.48,37,22,Geo 2,Geo 5,,,,,
22,25-Jul,1,1,0.07,39,26,Geo 1,Geo 1,,,,,
22,25-Jul,1,1,0.49,39,20,Geo 3,Geo 1,,,,,
22,25-Jul,1,1,0.01,74,70,Geo 4,Geo 1,,,,,
22,25-Jul,1,1,0.42,61,47,Geo 2,Geo 1,,,,,
22,25-Jul,1,1,0.34,93,88,Geo 2,Geo 2,,,,,
22,25-Jul,1,1,0.36,60,57,Geo 4,Geo 2,,,,,
22,25-Jul,1,1,0.01,97,89,Geo 3,Geo 2,,,,,
22,25-Jul,1,1,0.26,67,56,Geo 2,Geo 1,,,,,
22,25-Jul,1,1,0.29,46,37,Geo 3,Geo 3,,,,,
22,25-Jul,1,1,0.03,55,37,Geo 3,Geo 4,,,,,
22,25-Jul,1,1,0.29,64,60,Geo 2,Geo 4,,,,,
22,25-Jul,1,1,0.46,75,45,Geo 2,Geo 3,,,,,
22,25-Jul,1,1,0.29,46,28,Geo 2,Geo 5,,,,,
22,25-Jul,1,1,0.35,38,27,Geo 1,Geo 1,,,,,
18,25-Jul,1,1,0.16,54,46,Geo 4,Geo 3,,,,,
23,25-Jul,1,1,0.32,39,23,Geo 4,Geo 2,,,,,
23,25-Jul,1,1,0.07,92,83,Geo 1,Geo 2,,,,,
23,25-Jul,1,1,0.25,68,59,Geo 3,Geo 1,,,,,
23,25-Jul,1,1,0.08,50,31,Geo 4,Geo 2,,,,,
23,25-Jul,1,1,0.18,32,15,Geo 1,Geo 1,,,,,
23,25-Jul,1,1,0.15,34,29,Geo 2,Geo 2,,,,,
23,25-Jul,1,1,0.32,34,24,Geo 1,Geo 2,,,,,
23,25-Jul,1,1,0.28,99,95,Geo 2,Geo 3,,,,,
23,25-Jul,1,1,0.28,66,56,Geo 2,Geo 2,,,,,
23,25-Jul,1,1,0.17,37,27,Geo 2,Geo 3,,,,,
23,25-Jul,2,1,0.05,68,41,Geo 2,Geo 2,,,,,
23,25-Jul,1,1,0.31,78,71,Geo 3,Geo 1,,,,,
23,25-Jul,1,1,0.48,34,21,Geo 2,Geo 1,,,,,
23,25-Jul,1,1,0.24,100,87,Geo 1,Geo 2,,,,,
23,25-Jul,1,1,0.32,41,22,Geo 4,Geo 2,,,,,
23,25-Jul,1,1,0.16,67,55,Geo 3,Geo 4,,,,,
23,25-Jul,1,1,0.29,41,31,Geo 2,Geo 1,,,,,
23,25-Jul,1,1,0.14,63,57,Geo 2,Geo 4,,,,,
23,25-Jul,1,1,0.02,73,64,Geo 2,Geo 4,,,,,
23,25-Jul,1,1,0.2,63,55,Geo 1,Geo 4,,,,,
23,25-Jul,1,1,0.31,34,19,Geo 2,Geo 3,,,,,
23,25-Jul,1,1,0.38,75,66,Geo 1,Geo 3,,,,,
23,25-Jul,1,1,0.13,36,27,Geo 3,Geo 2,,,,,
23,25-Jul,1,1,0.25,65,51,Geo 3,Geo 4,,,,,
23,25-Jul,1,1,0.04,51,42,Geo 1,Geo 1,,,,,
23,25-Jul,1,1,0.01,31,20,Geo 3,Geo 2,,,,,
23,25-Jul,1,1,0.07,39,23,Geo 1,Geo 1,,,,,
23,25-Jul,1,1,0.11,73,72,Geo 3,Geo 3,,,,,
23,25-Jul,1,1,0.29,34,23,Geo 4,Geo 1,,,,,
23,25-Jul,1,1,0.45,53,46,Geo 4,Geo 1,,,,,
23,25-Jul,1,1,0.2,51,35,Geo 2,Geo 4,,,,,
23,25-Jul,1,1,0.34,62,55,Geo 1,Geo 2,,,,,
23,25-Jul,1,1,0.22,41,19,Geo 2,Geo 1,,,,,
23,25-Jul,1,1,0.23,33,20,Geo 2,Geo 3,,,,,
23,25-Jul,1,1,0.22,59,55,Geo 2,Geo 3,,,,,
12,25-Jul,1,1,0.02,36,28,Geo 2,Geo 3,,,,,
12,25-Jul,1,1,0.37,36,35,Geo 3,Geo 3,,,,,
12,25-Jul,1,1,0.12,43,26,Geo 4,Geo 2,,,,,
12,25-Jul,1,1,0.44,56,31,Geo 2,Geo 1,,,,,
12,25-Jul,1,1,0.2,87,84,Geo 2,Geo 2,,,,,
12,25-Jul,1,1,0.38,88,81,Geo 3,Geo 1,,,,,
12,25-Jul,1,1,0.31,43,33,Geo 2,Geo 4,,,,,
12,25-Jul,1,1,0.06,62,61,Geo 3,Geo 4,,,,,
12,25-Jul,1,1,0.22,44,25,Geo 2,Geo 1,,,,,
8,25-Jul,1,1,0.48,59,45,Geo 4,Geo 3,,,,,
8,25-Jul,1,1,0.25,45,37,Geo 4,Geo 2,,,,,
8,25-Jul,1,1,0.21,65,60,Geo 3,Geo 1,,,,,
8,25-Jul,1,1,0.26,87,87,Geo 3,Geo 2,,,,,
8,25-Jul,1,1,0.15,60,45,Geo 1,Geo 2,,,,,
8,25-Jul,1,1,0.19,68,61,Geo 2,Geo 2,,,,,
9,25-Jul,1,1,0.43,30,29,Geo 4,Geo 4,,,,,
9,25-Jul,1,1,0.06,38,26,Geo 3,Geo 2,,,,,
0,25-Jul,1,0,0.24,,,Geo 1,,,,,,
0,25-Jul,1,0,0.99,,,Geo 1,,,,,,
1,25-Jul,1,0,0.5,,,Geo 4,,,,,,
1,25-Jul,1,0,0.38,,,Geo 1,,,,,,
1,25-Jul,1,0,0.72,,,Geo 3,,,,,,
1,25-Jul,1,0,0.79,,,Geo 3,,,,,,
2,25-Jul,1,0,0.58,,,Geo 2,,,,,,
2,25-Jul,1,0,0.68,,,Geo 2,,,,,,
3,25-Jul,1,0,0.51,,,Geo 1,,,,,,
3,25-Jul,1,0,0.4,,,Geo 1,,,,,,
3,25-Jul,1,0,0.99,,,Geo 3,,,,,,
3,25-Jul,1,0,0.46,,,Geo 1,,,,,,
3,25-Jul,1,0,0.96,,,Geo 1,,,,,,
3,25-Jul,1,0,0.93,,,Geo 1,,,,,,
4,25-Jul,1,0,0.64,,,Geo 1,,,,,,
4,25-Jul,1,0,0.93,,,Geo 2,,,,,,
4,25-Jul,1,0,0.44,,,Geo 2,,,,,,
4,25-Jul,1,0,0.19,,,Geo 1,,,,,,
4,25-Jul,1,0,0.23,,,Geo 1,,,,,,
4,25-Jul,1,0,0.42,,,Geo 4,,,,,,
5,25-Jul,1,0,0,,,Geo 2,,,,,,
5,25-Jul,1,0,0.45,,,Geo 4,,,,,,
5,25-Jul,1,0,0.64,,,Geo 2,,,,,,
5,25-Jul,1,0,0.77,,,Geo 3,,,,,,
5,25-Jul,1,0,0.23,,,Geo 3,,,,,,
5,25-Jul,1,0,0.74,,,Geo 3,,,,,,
6,25-Jul,1,0,0.8,,,Geo 4,,,,,,
6,25-Jul,1,0,0.84,,,Geo 3,,,,,,
6,25-Jul,1,0,0.05,,,Geo 4,,,,,,
6,25-Jul,1,0,0.88,,,Geo 4,,,,,,
6,25-Jul,1,0,0.62,,,Geo 1,,,,,,
6,25-Jul,1,0,0.05,,,Geo 4,,,,,,
6,25-Jul,1,0,0.08,,,Geo 1,,,,,,
6,25-Jul,1,0,0.89,,,Geo 1,,,,,,
7,25-Jul,1,0,0.39,,,Geo 4,,,,,,
7,25-Jul,1,0,0.03,,,Geo 4,,,,,,
7,25-Jul,1,0,0.41,,,Geo 1,,,,,,
7,25-Jul,1,0,0.28,,,Geo 4,,,,,,
7,25-Jul,1,0,0.86,,,Geo 4,,,,,,
7,25-Jul,1,0,0.1,,,Geo 4,,,,,,
7,25-Jul,1,0,0.86,,,Geo 1,,,,,,
7,25-Jul,1,0,0.06,,,Geo 4,,,,,,
7,25-Jul,1,0,0.58,,,Geo 4,,,,,,
7,25-Jul,1,0,0.72,,,Geo 4,,,,,,
7,25-Jul,1,0,0.77,,,Geo 3,,,,,,
7,25-Jul,2,0,0.3,,,Geo 4,,,,,,
7,25-Jul,1,0,0.22,,,Geo 1,,,,,,
7,25-Jul,1,0,0.75,,,Geo 4,,,,,,
7,25-Jul,1,0,1,,,Geo 3,,,,,,
7,25-Jul,1,0,0.5,,,Geo 2,,,,,,
14,25-Jul,1,0,0.69,,,Geo 4,,,,,,
8,25-Jul,1,0,0.97,,,Geo 1,,,,,,
8,25-Jul,1,0,0.49,,,Geo 4,,,,,,
8,25-Jul,1,0,0.12,,,Geo 4,,,,,,
8,25-Jul,1,0,0.67,,,Geo 3,,,,,,
8,25-Jul,1,0,0.76,,,Geo 3,,,,,,
8,25-Jul,1,0,0.97,,,Geo 4,,,,,,
8,25-Jul,1,0,0.89,,,Geo 1,,,,,,
8,25-Jul,1,0,0.67,,,Geo 4,,,,,,
8,25-Jul,1,0,0.72,,,Geo 4,,,,,,
8,25-Jul,1,0,0.35,,,Geo 2,,,,,,
8,25-Jul,1,0,0.94,,,Geo 4,,,,,,
8,25-Jul,1,0,0.07,,,Geo 4,,,,,,
8,25-Jul,1,0,0.57,,,Geo 1,,,,,,
8,25-Jul,1,0,0.44,,,Geo 4,,,,,,
8,25-Jul,1,0,0.01,,,Geo 1,,,,,,
8,25-Jul,1,0,0.78,,,Geo 1,,,,,,
8,25-Jul,1,0,0.52,,,Geo 4,,,,,,
9,25-Jul,1,0,0.08,,,Geo 4,,,,,,
9,25-Jul,1,0,0.47,,,Geo 3,,,,,,
9,25-Jul,1,0,0.01,,,Geo 2,,,,,,
9,25-Jul,1,0,0.83,,,Geo 3,,,,,,
9,25-Jul,1,0,0.24,,,Geo 3,,,,,,
9,25-Jul,1,0,0.16,,,Geo 3,,,,,,
9,25-Jul,1,0,0.45,,,Geo 1,,,,,,
9,25-Jul,1,0,0.42,,,Geo 4,,,,,,
10,25-Jul,1,0,0.89,,,Geo 3,,,,,,
9,25-Jul,1,0,0.59,,,Geo 2,,,,,,
9,25-Jul,1,0,0.36,,,Geo 3,,,,,,
9,25-Jul,1,0,0.86,,,Geo 4,,,,,,
9,25-Jul,1,0,0.47,,,Geo 4,,,,,,
9,25-Jul,1,0,0.51,,,Geo 3,,,,,,
9,25-Jul,1,0,0.68,,,Geo 1,,,,,,
9,25-Jul,1,0,0.11,,,Geo 1,,,,,,
9,25-Jul,1,0,0.37,,,Geo 3,,,,,,
9,25-Jul,1,0,0.2,,,Geo 1,,,,,,
9,25-Jul,1,0,0.92,,,Geo 1,,,,,,
9,25-Jul,1,0,0.31,,,Geo 3,,,,,,
9,25-Jul,1,0,0.54,,,Geo 4,,,,,,
10,25-Jul,1,0,0.61,,,Geo 2,,,,,,
10,25-Jul,1,0,0.86,,,Geo 1,,,,,,
10,25-Jul,1,0,0.63,,,Geo 2,,,,,,
10,25-Jul,1,0,0.76,,,Geo 2,,,,,,
10,25-Jul,1,0,0.77,,,Geo 4,,,,,,
10,25-Jul,1,0,0.13,,,Geo 3,,,,,,
10,25-Jul,1,0,0.39,,,Geo 3,,,,,,
10,25-Jul,1,0,0.87,,,Geo 1,,,,,,
10,25-Jul,1,0,0.65,,,Geo 1,,,,,,
10,25-Jul,1,0,0.67,,,Geo 2,,,,,,
10,25-Jul,1,0,0.38,,,Geo 3,,,,,,
11,25-Jul,1,0,0.54,,,Geo 2,,,,,,
11,25-Jul,1,0,0.26,,,Geo 1,,,,,,
11,25-Jul,1,0,0.79,,,Geo 4,,,,,,
11,25-Jul,1,0,0.58,,,Geo 2,,,,,,
11,25-Jul,1,0,0.63,,,Geo 4,,,,,,
11,25-Jul,1,0,0.31,,,Geo 3,,,,,,
11,25-Jul,1,0,0.76,,,Geo 2,,,,,,
11,25-Jul,1,0,0.26,,,Geo 2,,,,,,
11,25-Jul,1,0,0.58,,,Geo 1,,,,,,
11,25-Jul,1,0,0.47,,,Geo 1,,,,,,
10,25-Jul,1,0,0.45,,,Geo 3,,,,,,
11,25-Jul,1,0,0.73,,,Geo 3,,,,,,
12,25-Jul,1,0,0.75,,,Geo 1,,,,,,
12,25-Jul,1,0,0.25,,,Geo 1,,,,,,
12,25-Jul,1,0,0.1,,,Geo 2,,,,,,
12,25-Jul,2,0,0.02,,,Geo 2,,,,,,
12,25-Jul,1,0,0.42,,,Geo 4,,,,,,
12,25-Jul,1,0,0.71,,,Geo 2,,,,,,
12,25-Jul,1,0,0.57,,,Geo 1,,,,,,
12,25-Jul,1,0,0.8,,,Geo 2,,,,,,
12,25-Jul,1,0,0.97,,,Geo 2,,,,,,
12,25-Jul,1,0,0.57,,,Geo 2,,,,,,
12,25-Jul,1,0,0.37,,,Geo 1,,,,,,
12,25-Jul,1,0,0.3,,,Geo 1,,,,,,
12,25-Jul,1,0,0.56,,,Geo 3,,,,,,
12,25-Jul,1,0,0.66,,,Geo 3,,,,,,
12,25-Jul,1,0,0.91,,,Geo 2,,,,,,
12,25-Jul,1,0,0.83,,,Geo 1,,,,,,
12,25-Jul,1,0,0.73,,,Geo 3,,,,,,
12,25-Jul,1,0,0.77,,,Geo 3,,,,,,
12,25-Jul,1,0,0.66,,,Geo 4,,,,,,
12,25-Jul,1,0,0.96,,,Geo 2,,,,,,
12,25-Jul,1,0,0.59,,,Geo 1,,,,,,
12,25-Jul,1,0,0.69,,,Geo 1,,,,,,
12,25-Jul,1,0,0.61,,,Geo 1,,,,,,
12,25-Jul,1,0,0.77,,,Geo 2,,,,,,
13,25-Jul,1,0,0.22,,,Geo 4,,,,,,
13,25-Jul,1,0,0.07,,,Geo 2,,,,,,
13,25-Jul,1,0,0.44,,,Geo 1,,,,,,
13,25-Jul,1,0,0.43,,,Geo 3,,,,,,
13,25-Jul,1,0,0.63,,,Geo 1,,,,,,
13,25-Jul,1,0,0.89,,,Geo 1,,,,,,
13,25-Jul,1,0,0.91,,,Geo 3,,,,,,
13,25-Jul,2,0,0.29,,,Geo 3,,,,,,
14,25-Jul,1,0,0.84,,,Geo 1,,,,,,
14,25-Jul,1,0,0.09,,,Geo 3,,,,,,
14,25-Jul,1,0,0.57,,,Geo 1,,,,,,
14,25-Jul,1,0,0.49,,,Geo 2,,,,,,
14,25-Jul,1,0,0.53,,,Geo 2,,,,,,
14,25-Jul,1,0,0.84,,,Geo 2,,,,,,
14,25-Jul,1,0,0.57,,,Geo 1,,,,,,
14,25-Jul,1,0,0.78,,,Geo 2,,,,,,
14,25-Jul,1,0,0.82,,,Geo 2,,,,,,
14,25-Jul,1,0,0.35,,,Geo 3,,,,,,
14,25-Jul,1,0,0.64,,,Geo 1,,,,,,
14,25-Jul,1,0,0.62,,,Geo 1,,,,,,
15,25-Jul,1,0,0.67,,,Geo 1,,,,,,
15,25-Jul,1,0,0.59,,,Geo 1,,,,,,
15,25-Jul,1,0,0.29,,,Geo 3,,,,,,
15,25-Jul,1,0,0.95,,,Geo 3,,,,,,
15,25-Jul,1,0,0.9,,,Geo 4,,,,,,
15,25-Jul,1,0,0.96,,,Geo 1,,,,,,
15,25-Jul,1,0,0.23,,,Geo 2,,,,,,
15,25-Jul,1,0,0.62,,,Geo 3,,,,,,
15,25-Jul,1,0,0.26,,,Geo 2,,,,,,
15,25-Jul,1,0,0.59,,,Geo 3,,,,,,
15,25-Jul,1,0,0.85,,,Geo 3,,,,,,
15,25-Jul,1,0,0.97,,,Geo 1,,,,,,
15,25-Jul,1,0,0.19,,,Geo 4,,,,,,
15,25-Jul,1,0,0.46,,,Geo 2,,,,,,
15,25-Jul,1,0,0.58,,,Geo 3,,,,,,
15,25-Jul,1,0,0.46,,,Geo 1,,,,,,
15,25-Jul,1,0,0.67,,,Geo 2,,,,,,
15,25-Jul,1,0,0.47,,,Geo 4,,,,,,
16,25-Jul,1,0,0.7,,,Geo 1,,,,,,
16,25-Jul,1,0,0.04,,,Geo 2,,,,,,
16,25-Jul,1,0,0.71,,,Geo 4,,,,,,
16,25-Jul,1,0,0.87,,,Geo 3,,,,,,
16,25-Jul,1,0,0.83,,,Geo 2,,,,,,
16,25-Jul,1,0,0.34,,,Geo 1,,,,,,
16,25-Jul,1,0,1,,,Geo 2,,,,,,
16,25-Jul,1,0,0.85,,,Geo 3,,,,,,
16,25-Jul,1,0,0.14,,,Geo 1,,,,,,
16,25-Jul,1,0,0.58,,,Geo 3,,,,,,
16,25-Jul,1,0,0.1,,,Geo 2,,,,,,
16,25-Jul,1,0,0.11,,,Geo 1,,,,,,
16,25-Jul,1,0,0.05,,,Geo 3,,,,,,
16,25-Jul,1,0,0.5,,,Geo 2,,,,,,
17,25-Jul,1,0,0.03,,,Geo 2,,,,,,
17,25-Jul,1,0,0.67,,,Geo 1,,,,,,
17,25-Jul,1,0,0.44,,,Geo 1,,,,,,
17,25-Jul,1,0,0.73,,,Geo 1,,,,,,
17,25-Jul,1,0,0.67,,,Geo 2,,,,,,
17,25-Jul,1,0,0.63,,,Geo 3,,,,,,
17,25-Jul,1,0,0.35,,,Geo 4,,,,,,
17,25-Jul,1,0,0.25,,,Geo 4,,,,,,
17,25-Jul,1,0,0.29,,,Geo 2,,,,,,
17,25-Jul,1,0,0.66,,,Geo 1,,,,,,
17,25-Jul,1,0,0.5,,,Geo 1,,,,,,
17,25-Jul,1,0,0.74,,,Geo 2,,,,,,
17,25-Jul,1,0,0.64,,,Geo 3,,,,,,
17,25-Jul,1,0,0.78,,,Geo 2,,,,,,
17,25-Jul,1,0,0.02,,,Geo 3,,,,,,
17,25-Jul,1,0,0.23,,,Geo 2,,,,,,
17,25-Jul,1,0,0.67,,,Geo 3,,,,,,
17,25-Jul,1,0,0.99,,,Geo 2,,,,,,
17,25-Jul,1,0,0.91,,,Geo 4,,,,,,
17,25-Jul,1,0,0.31,,,Geo 4,,,,,,
17,25-Jul,1,0,0.28,,,Geo 1,,,,,,
17,25-Jul,1,0,0.23,,,Geo 4,,,,,,
17,25-Jul,1,0,0.52,,,Geo 1,,,,,,
17,25-Jul,1,0,0.97,,,Geo 3,,,,,,
17,25-Jul,1,0,0.15,,,Geo 1,,,,,,
17,25-Jul,1,0,0.19,,,Geo 2,,,,,,
17,25-Jul,1,0,0.5,,,Geo 2,,,,,,
17,25-Jul,1,0,0.21,,,Geo 2,,,,,,
18,25-Jul,1,0,0.34,,,Geo 1,,,,,,
18,25-Jul,1,0,0.51,,,Geo 1,,,,,,
18,25-Jul,1,0,0.66,,,Geo 1,,,,,,
19,25-Jul,1,0,0.12,,,Geo 2,,,,,,
18,25-Jul,1,0,0.33,,,Geo 2,,,,,,
18,25-Jul,1,0,0.84,,,Geo 2,,,,,,
18,25-Jul,1,0,0.61,,,Geo 3,,,,,,
18,25-Jul,1,0,0.56,,,Geo 4,,,,,,
18,25-Jul,1,0,0.95,,,Geo 4,,,,,,
18,25-Jul,1,0,0.52,,,Geo 2,,,,,,
18,25-Jul,1,0,0.27,,,Geo 1,,,,,,
18,25-Jul,1,0,0.99,,,Geo 1,,,,,,
18,25-Jul,1,0,0.79,,,Geo 2,,,,,,
18,25-Jul,1,0,0.7,,,Geo 1,,,,,,
18,25-Jul,1,0,0.98,,,Geo 2,,,,,,
18,25-Jul,1,0,0.59,,,Geo 3,,,,,,
18,25-Jul,1,0,0.89,,,Geo 2,,,,,,
18,25-Jul,1,0,0.58,,,Geo 2,,,,,,
18,25-Jul,1,0,0.28,,,Geo 2,,,,,,
18,25-Jul,1,0,0.3,,,Geo 3,,,,,,
19,25-Jul,1,0,0.71,,,Geo 1,,,,,,
19,25-Jul,1,0,0.27,,,Geo 2,,,,,,
19,25-Jul,1,0,0.72,,,Geo 1,,,,,,
19,25-Jul,1,0,0.93,,,Geo 2,,,,,,
19,25-Jul,1,0,0.8,,,Geo 3,,,,,,
19,25-Jul,1,0,0.18,,,Geo 1,,,,,,
19,25-Jul,1,0,0.05,,,Geo 3,,,,,,
19,25-Jul,1,0,0.26,,,Geo 3,,,,,,
19,25-Jul,1,0,0.17,,,Geo 1,,,,,,
19,25-Jul,1,0,0.87,,,Geo 1,,,,,,
19,25-Jul,1,0,0.81,,,Geo 2,,,,,,
19,25-Jul,1,0,0.52,,,Geo 2,,,,,,
19,25-Jul,1,0,1,,,Geo 3,,,,,,
19,25-Jul,1,0,0.84,,,Geo 1,,,,,,
19,25-Jul,1,0,0.24,,,Geo 1,,,,,,
19,25-Jul,1,0,0.31,,,Geo 1,,,,,,
20,25-Jul,1,0,0.82,,,Geo 1,,,,,,
20,25-Jul,1,0,0.78,,,Geo 3,,,,,,
20,25-Jul,1,0,0.19,,,Geo 2,,,,,,
20,25-Jul,1,0,0.88,,,Geo 3,,,,,,
20,25-Jul,1,0,0.7,,,Geo 1,,,,,,
20,25-Jul,1,0,0.42,,,Geo 1,,,,,,
19,25-Jul,1,0,0.63,,,Geo 4,,,,,,
20,25-Jul,1,0,0.23,,,Geo 3,,,,,,
20,25-Jul,1,0,0.25,,,Geo 3,,,,,,
20,25-Jul,2,0,0.08,,,Geo 2,,,,,,
20,25-Jul,1,0,0.27,,,Geo 1,,,,,,
20,25-Jul,1,0,0.29,,,Geo 2,,,,,,
20,25-Jul,1,0,0.92,,,Geo 1,,,,,,
20,25-Jul,1,0,0.98,,,Geo 2,,,,,,
20,25-Jul,1,0,0.69,,,Geo 2,,,,,,
20,25-Jul,1,0,0.44,,,Geo 1,,,,,,
20,25-Jul,1,0,0.04,,,Geo 2,,,,,,
20,25-Jul,1,0,0.17,,,Geo 2,,,,,,
21,25-Jul,1,0,0.54,,,Geo 2,,,,,,
21,25-Jul,1,0,0.98,,,Geo 3,,,,,,
21,25-Jul,1,0,0.35,,,Geo 2,,,,,,
21,25-Jul,1,0,0.01,,,Geo 2,,,,,,
21,25-Jul,1,0,0.83,,,Geo 4,,,,,,
21,25-Jul,1,0,0.65,,,Geo 2,,,,,,
21,25-Jul,1,0,0.15,,,Geo 4,,,,,,
21,25-Jul,1,0,0.08,,,Geo 2,,,,,,
21,25-Jul,1,0,0.46,,,Geo 3,,,,,,
21,25-Jul,1,0,0.55,,,Geo 2,,,,,,
22,25-Jul,1,0,0.05,,,Geo 2,,,,,,
22,25-Jul,1,0,0.44,,,Geo 1,,,,,,
22,25-Jul,1,0,0.49,,,Geo 3,,,,,,
22,25-Jul,1,0,0.22,,,Geo 1,,,,,,
22,25-Jul,1,0,0.52,,,Geo 3,,,,,,
22,25-Jul,1,0,0.13,,,Geo 1,,,,,,
22,25-Jul,1,0,0.98,,,Geo 2,,,,,,
22,25-Jul,1,0,0.2,,,Geo 2,,,,,,
23,25-Jul,1,0,0.6,,,Geo 4,,,,,,
23,25-Jul,1,0,0.09,,,Geo 1,,,,,,
23,25-Jul,1,0,0.72,,,Geo 1,,,,,,
23,25-Jul,1,0,0.82,,,Geo 1,,,,,,
23,25-Jul,1,0,0.76,,,Geo 1,,,,,,
23,25-Jul,1,0,0.54,,,Geo 1,,,,,,
23,25-Jul,1,0,0.27,,,Geo 2,,,,,,
23,25-Jul,1,0,0.35,,,Geo 4,,,,,,
0,26-Jul,1,1,0.35,56,44,Geo 3,Geo 1,,,,,
0,26-Jul,1,1,0.15,61,44,Geo 4,Geo 2,,,,,
0,26-Jul,1,1,0.47,31,16,Geo 2,Geo 2,,,,,
0,26-Jul,1,1,0.48,38,25,Geo 2,Geo 3,,,,,
0,26-Jul,1,1,0.3,63,56,Geo 2,Geo 4,,,,,
0,26-Jul,1,1,0.49,55,51,Geo 1,Geo 1,,,,,
0,26-Jul,1,1,0.25,49,42,Geo 1,Geo 2,,,,,
0,26-Jul,1,1,0.29,40,33,Geo 2,Geo 2,,,,,
0,26-Jul,1,1,0.36,38,33,Geo 1,Geo 1,,,,,
0,26-Jul,1,1,0.32,57,36,Geo 1,Geo 1,,,,,
1,26-Jul,1,1,0.14,80,74,Geo 2,Geo 3,,,,,
1,26-Jul,1,1,0.12,95,91,Geo 3,Geo 5,,,,,
1,26-Jul,1,1,0.13,60,52,Geo 4,Geo 5,,,,,
1,26-Jul,2,1,0.03,30,13,Geo 2,Geo 3,,,,,
1,26-Jul,1,1,0.17,37,27,Geo 2,Geo 2,,,,,
1,26-Jul,1,1,0.44,81,77,Geo 3,Geo 5,,,,,
1,26-Jul,1,1,0.18,31,24,Geo 1,Geo 4,,,,,
1,26-Jul,1,1,0.12,38,26,Geo 2,Geo 3,,,,,
1,26-Jul,1,1,0.4,85,71,Geo 1,Geo 1,,,,,
1,26-Jul,2,1,0.32,31,14,Geo 2,Geo 2,,,,,
1,26-Jul,1,1,0.06,51,51,Geo 3,Geo 1,,,,,
2,26-Jul,1,1,0.41,70,69,Geo 2,Geo 1,,,,,
2,26-Jul,1,1,0.18,39,29,Geo 3,Geo 4,,,,,
2,26-Jul,1,1,0.05,82,75,Geo 2,Geo 2,,,,,
2,26-Jul,1,1,0.39,61,54,Geo 2,Geo 3,,,,,
2,26-Jul,1,1,0.36,39,22,Geo 2,Geo 4,,,,,
2,26-Jul,1,1,0.09,36,19,Geo 4,Geo 3,,,,,
2,26-Jul,1,1,0.09,76,72,Geo 1,Geo 3,,,,,
2,26-Jul,1,1,0.17,38,26,Geo 3,Geo 3,,,,,
2,26-Jul,1,1,0.28,62,53,Geo 2,Geo 3,,,,,
2,26-Jul,1,1,0.28,32,19,Geo 4,Geo 3,,,,,
2,26-Jul,1,1,0.11,37,18,Geo 3,Geo 3,,,,,
3,26-Jul,1,1,0.09,37,20,Geo 3,Geo 4,,,,,
3,26-Jul,1,1,0.32,37,19,Geo 1,Geo 4,,,,,
3,26-Jul,2,1,0.42,32,23,Geo 2,Geo 4,,,,,
3,26-Jul,1,1,0.18,85,71,Geo 4,Geo 5,,,,,
3,26-Jul,1,1,0.11,72,68,Geo 1,Geo 2,,,,,
3,26-Jul,1,1,0.01,42,33,Geo 2,Geo 2,,,,,
3,26-Jul,1,1,0.38,72,66,Geo 2,Geo 1,,,,,
3,26-Jul,1,1,0.45,33,21,Geo 3,Geo 1,,,,,
3,26-Jul,1,1,0.46,48,41,Geo 3,Geo 3,,,,,
